,title,price,link
342,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS  ","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzU0NTUxMjY1MjU3NzgyOjE3MzE2MTc1NzY6c3BfYnRmOjMwMDM0MjMwNzMyNzIzMjo6MDo6&url=%2FASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS%2Fdp%2FB0BTWF2BQX%2Fref%3Dsr_1_38_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.8RcwTH8a-CoS-6r1mmsXDHt4hSQ5oE10MS0vKIChZhcSMRySCoHiPkav5Mrp3alJVr2HquXEDGDLP3rO6JmDfx6sYx6BcgsgO-gOGMw4oWzPlFJwmD9w66ORSlp4_0_ee_jYcX0VGV6U40Ydd6Pfw6a4Jkhvus8cvKbfvCNf6rPobV2i6SCfqafDu5AY0R368_eqSa7KJ7OUIXHhmHtC3d3Ua110K7opHX3xk7pUjT0.rJF_GLM2tGHxKM3VaYHP-4SZgzal0FtqeBnxzMLVS1w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617576%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
343,"Dell [Smartchoice]15 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Intel UHD Graphics Win 11 + MSO'21 + 15 Month McAfee, Titan Grey,1.69kg  ","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODIxMTgxNTg1MzIwMzAzOjE3MzE2MTc1ODA6c3BfYXRmX25leHQ6MzAwMTY5OTk4MDkzNzMyOjowOjo&url=%2FDell-i5-1235U-Processor-39-62cm-Graphics%2Fdp%2FB0BQJ7NMVM%2Fref%3Dsr_1_33_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617580%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
344,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","52,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODIxMTgxNTg1MzIwMzAzOjE3MzE2MTc1ODA6c3BfYXRmX25leHQ6MzAwMjY0MTM0NjY2OTMyOjowOjo&url=%2FDell-Generation-i5-1334U-Processor-39-62cm%2Fdp%2FB0D46QQHW6%2Fref%3Dsr_1_34_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617580%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
345,"HP Laptop 250 G9 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" (39.62cm)/Silver/1.57 kg/MS Office 2021 Pro Plus  ","35,499",https://amazon.in//HP-Laptop-250-Intel-1215U/dp/B0DJCSYLFJ/ref=sr_1_35?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-35
346,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","30,900",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CM6GVR56/ref=sr_1_36?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-36
347,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","41,190",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_37?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-37
348,"Lenovo V15 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.57 kg/MS Office  ","26,990",https://amazon.in//Lenovo-V15-Ryzen-7320U-Quad/dp/B0DHFSN5M7/ref=sr_1_38?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-38
349,"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","76,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDY2NDE0ODQ1MTc0NzkzOjE3MzE2MTc1NzE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDAyNjk0MTgzMjo6MTo6&url=%2FHP-Pavilion-Micro-Edge-Graphics-14-dv2015TU%2Fdp%2FB0B1MBFJJ2%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D5BLOEJ9SMC72%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Ur7o0nQqACr7hvhVFq1QcmALKQbESIYWvyVb-hT2Pvj8hKqcYy_VLPRgH_EVX5Jsh5NlDp8SPKruBZeAWMWPvA.oog1r5T2lmpLiMwHRK6qBnH4xn1mAo3EpfE37yZJMUw%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B1MBFJJ2%26pd_rd_r%3D2ee2a504-71da-4751-9a11-426ad71b8e61%26pd_rd_w%3Dm6bpq%26pd_rd_wg%3DS9KL0%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D1381Y8D1E820K5NDYHNT%26qid%3D1731617571%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
350,"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (8GB/512GB SSD/Intel Integrated UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021  ","38,890",https://amazon.in//Lenovo-V14-G3-Intel-1235U/dp/B0DGL4G9Q9/ref=sr_1_39?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-39
351,"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","28,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_40?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-40
352,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4+512GB SSD/Intel UHD Graphics/15 Inch (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill Resistant KB/1.69kg  ","51,990",https://amazon.in//Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_41?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-41
353,"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021 Pro Plus  ","41,990",https://amazon.in//Lenovo-Intel-Core-12th-1235U/dp/B0DJCNMC4C/ref=sr_1_42?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-42
354,"Acer Aspire Lite 12th Gen Intel Core i7-1255U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512 GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODIxMTgxNTg1MzIwMzAzOjE3MzE2MTc1ODA6c3BfbXRmOjMwMDE3OTQ3ODc3NzUzMjo6MDo6&url=%2FAcer-i7-1255U-Premium-Windows-AL15-52%2Fdp%2FB0D262KC1J%2Fref%3Dsr_1_43_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617580%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
355,"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop (Windows11Home/16GB RAM/512GB SSD/MSO) AL15-52H, 39.62cm (15.6"") IPS Full HD, Backlit Keyboard, Pure Silver, 1.7KG  ","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODIxMTgxNTg1MzIwMzAzOjE3MzE2MTc1ODA6c3BfbXRmOjMwMDMyNTkyMDk2MzczMjo6MDo6&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsr_1_44_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617580%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
356,"Acer ALG Gaming Laptop 13th Gen Intel Core i7 Processor (16GB DDR4/512GB SSD/6GB RTX3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-53, 39.62cm (15.6"") FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","70,990",https://amazon.in//Acer-Processor-Graphics-Win11Home-AL15G-53/dp/B0DFHFCS4Y/ref=sr_1_45?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-45
357,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen,Thin and Light Laptop,15.6"" (39.62 cm) FHD, (8GB RAM/512GB/Windows11/Office 2021/Blue/1.7 kg), X1502ZA-EJ523WS  ","44,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ523WS/dp/B0C5N3G2MD/ref=sr_1_46?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-46
358,"HP 15 Core i5 13th Gen (16GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office' 21/Backlit Keyboard/Silver/ 1.59 kg) fd0221TU Laptop  ","56,019",https://amazon.in//HP-Windows-Backlit-Keyboard-fd0221TU/dp/B0CTKHG3F6/ref=sr_1_47?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-47
359,(Refurbished) Lenovo ThinkPad T470 7th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel HD Graphics)  ,"16,299",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Bluetooth/dp/B0DJ18SY5Z/ref=sr_1_48?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-48
360,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","55,900",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDY2NDE0ODQ1MTc0NzkzOjE3MzE2MTc1NzE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4MTUwMDA4OTAzMjo6Mjo6&url=%2FAcer-Graphics-Win11Home-A515-58GM-Fingerprint%2Fdp%2FB0D1G7B66L%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D5BLOEJ9SMC72%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Ur7o0nQqACr7hvhVFq1QcmALKQbESIYWvyVb-hT2Pvj8hKqcYy_VLPRgH_EVX5Jsh5NlDp8SPKruBZeAWMWPvA.oog1r5T2lmpLiMwHRK6qBnH4xn1mAo3EpfE37yZJMUw%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D1G7B66L%26pd_rd_r%3D2ee2a504-71da-4751-9a11-426ad71b8e61%26pd_rd_w%3Dm6bpq%26pd_rd_wg%3DS9KL0%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D1381Y8D1E820K5NDYHNT%26qid%3D1731617571%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
361,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","31,490",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_49?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-49
362,"DELL Latitude 3540 (2024) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" HD Display/Smoky Black/1.8 kg/MS Office 2021 Pro Plus  ","34,400",https://amazon.in//DELL-Latitude-3540-Intel-1215U/dp/B08YDRQ46G/ref=sr_1_50?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-50
363,"HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office 21/Silver/1.59 kg) fd0006TU Laptop  ","40,490",https://amazon.in//HP-Windows-Office-Silver-fd0006TU/dp/B0C3RF3HT3/ref=sr_1_51?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-51
364,"MSI Thin 15, Intel Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1805IN  ","54,990",https://amazon.in//MSI-i5-13420H-Windows-GeForce-B13UC-1805IN/dp/B0CV9J1QSM/ref=sr_1_52?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.zFagvCHKuam_R2WXgRUoAR1qJVGWtglqlKPPhbsBrC9UqMn3t_XHf4EGJptF81KSApoC8yr2HKVytP_SPOM_mKttLv7-yK9LDTFvenvAmpciv7Ia5xxgKrk7lMxmJhBHCpGCC4gJWjPf6JIXFbPE1WQl72o6pB1R48YOujPFuCiTo_6M3Xx0fs7SzdEv9GsbAjjNe2zk-14zY8quRwO8MR50m1tTnuHqUnZBxMndIRs.BZfs44Maq6YTejXq8TI45CsBp-J_4U4czogFpkwbsMg&dib_tag=se&keywords=laptop&qid=1731617580&sprefix=laptop%2Caps%2C214&sr=8-52
